ticker,earnings_date,day0_date,day0_dt,call_date,call_dt,call_gap_days,news_folder_date,phase,publishedDate,site,url,title,text
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-08 09:00:00,seekingalpha.com,https://seekingalpha.com/article/4507891-abbvie-buy-hold-or-sell-after-q1-results,"AbbVie: Buy, Hold, Or Sell After Q1 Results?","AbbVie: Buy, Hold, Or Sell After Q1 Results?
AbbVie is a very high-quality company with strong cash flows, exactly the type of company you want to own if we fall into a recession. But it recently posted disappointing results that caused a selloff."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-09 08:56:00,newsfilecorp.com,https://www.newsfilecorp.com/release/123202/Shareholder-Action-Reminder-The-Schall-Law-Firm-Encourages-Investors-in-AbbVie-Inc.-with-Losses-of-100000-to-Contact-the-Firm?utm_source=snapi,"Shareholder Action Reminder: The Schall Law Firm Encourages Investors in AbbVie Inc. with Losses of $100,000 to Contact the Firm","Shareholder Action Reminder: The Schall Law Firm Encourages Investors in AbbVie Inc. with Losses of $100,000 to Contact the Firm
Los Angeles, California--(Newsfile Corp. - May 9, 2022) - The Schall Law Firm, a national shareholder rights litigation firm, reminds investors of a class action lawsuit against AbbVie Inc. (""AbbVie"" or ""the Company"") (NYSE: ABBV) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-09 17:00:00,newsfilecorp.com,https://www.newsfilecorp.com/release/122664/AbbVie-Inc.-Deadline-Reminder-Kessler-Topaz-Meltzer-Check-LLP-Reminds-Investors-of-Important-Lead-Plaintiff-Deadline-on-June-6-2022-in-Securities-Fraud-Class-Action-Lawsuit?utm_source=snapi,"AbbVie, Inc. Deadline Reminder: Kessler Topaz Meltzer & Check, LLP Reminds Investors of Important Lead Plaintiff Deadline on June 6, 2022 in Securities Fraud Class Action Lawsuit","AbbVie, Inc. Deadline Reminder: Kessler Topaz Meltzer & Check, LLP Reminds Investors of Important Lead Plaintiff Deadline on June 6, 2022 in Securities Fraud Class Action Lawsuit
Radnor, Pennsylvania--(Newsfile Corp. - May 9, 2022) - The law firm of Kessler Topaz Meltzer & Check, LLP (www.ktmc.com) informs investors that the firm has filed a securities class action lawsuit against AbbVie, Inc. (AbbVie) (NYSE: ABBV) on behalf of all persons and entities who purchased or otherwise acquired AbbVie securities between April 30, 2021, and August 31, 2021, inclusive (the ""Class Period""). CLICK HERE TO SUBMIT YOUR ABBVIE LOSSES. YOU CAN ALSO CLICK..."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-09 18:15:00,newsfilecorp.com,https://www.newsfilecorp.com/release/123233/ABBV-SHAREHOLDER-ALERT-ROSEN-TRUSTED-NATIONAL-TRIAL-COUNSEL-Encourages-AbbVie-Inc.-Investors-with-Losses-to-Secure-Counsel-Before-Important-Deadline-in-Securities-Class-Action-ABBV?utm_source=snapi,"ABBV SHAREHOLDER ALERT: ROSEN, TRUSTED NATIONAL TRIAL COUNSEL, Encourages AbbVie Inc. Investors with Losses to Secure Counsel Before Important Deadline in Securities Class Action - ABBV","ABBV SHAREHOLDER ALERT: ROSEN, TRUSTED NATIONAL TRIAL COUNSEL, Encourages AbbVie Inc. Investors with Losses to Secure Counsel Before Important Deadline in Securities Class Action - ABBV
New York, New York--(Newsfile Corp. - May 9, 2022) - WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of AbbVie Inc. (NYSE: ABBV) between April 30, 2021 and August 31, 2021, inclusive (the ""Class Period""), of the important June 6, 2022 lead plaintiff deadline.SO WHAT: If you purchased AbbVie securities during the Class Period you may be entitled to compensation without payment of any out of pocket fees..."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-10 08:37:00,newsfilecorp.com,https://www.newsfilecorp.com/release/123425/Shareholder-Action-Notice-The-Schall-Law-Firm-Encourages-Investors-in-AbbVie-Inc.-with-Losses-of-100000-to-Contact-the-Firm?utm_source=snapi,"Shareholder Action Notice: The Schall Law Firm Encourages Investors in AbbVie Inc. with Losses of $100,000 to Contact the Firm","Shareholder Action Notice: The Schall Law Firm Encourages Investors in AbbVie Inc. with Losses of $100,000 to Contact the Firm
Los Angeles, California--(Newsfile Corp. - May 10, 2022) - The Schall Law Firm, a national shareholder rights litigation firm, reminds investors of a class action lawsuit against AbbVie Inc. (""AbbVie"" or ""the Company"") (NYSE: ABBV) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-10 10:26:00,newsfilecorp.com,https://www.newsfilecorp.com/release/123446/ABBVIE-INC.-Company-News-Berger-Montague-Investigates-Securities-Fraud-Allegations-Against-Abbvie-Inc.-ABBV-Lead-Plaintiff-Deadline-is-June-6-2022?utm_source=snapi,"ABBVIE INC. Company News: Berger Montague Investigates Securities Fraud Allegations Against Abbvie, Inc. (ABBV); Lead Plaintiff Deadline is June 6, 2022","ABBVIE INC. Company News: Berger Montague Investigates Securities Fraud Allegations Against Abbvie, Inc. (ABBV); Lead Plaintiff Deadline is June 6, 2022
Philadelphia, Pennsylvania--(Newsfile Corp. - May 10, 2022) - Berger Montague is investigating securities fraud allegations on behalf of investors who purchased the securities of AbbVie, Inc. (""AbbVie"" or the ""Company"") (NYSE: ABBV) between April 30, 2021 and August 31, 2021 (the ""Class Period""). If you purchased AbbVie securities during the Class Period, would like to discuss Berger Montague's investigation, or have questions concerning your rights or interests, please contact attorneys Andrew Abramowitz at aabramowitz@bm.net or..."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-12 08:30:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-awards-45-scholarships-to-us-students-living-with-chronic-immune-mediated-diseases-in-their-pursuit-of-higher-education-301546056.html,"AbbVie Awards 45 Scholarships to U.S. Students Living with Chronic, Immune-Mediated Diseases in Their Pursuit of Higher Education","AbbVie Awards 45 Scholarships to U.S. Students Living with Chronic, Immune-Mediated Diseases in Their Pursuit of Higher Education
Since 2016, the AbbVie Immunology Scholarship program has helped more than 300 students impacted by immune-mediated diseases across rheumatology, gastroenterology and dermatology NORTH CHICAGO, Ill. , May 12, 2022 /PRNewswire/ -- AbbVie today announced the 2022-2023 class of recipients of the AbbVie Immunology Scholarship, which provides financial support to students living with chronic, immune-mediated diseases pursuing higher education in the United States."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-12 08:59:00,newsfilecorp.com,https://www.newsfilecorp.com/release/123775/Investor-Action-Alert-The-Schall-Law-Firm-Encourages-Investors-in-AbbVie-Inc.-with-Losses-of-100000-to-Contact-the-Firm?utm_source=snapi,"Investor Action Alert: The Schall Law Firm Encourages Investors in AbbVie Inc. with Losses of $100,000 to Contact the Firm","Investor Action Alert: The Schall Law Firm Encourages Investors in AbbVie Inc. with Losses of $100,000 to Contact the Firm
Los Angeles, California--(Newsfile Corp. - May 12, 2022) -  The Schall Law Firm, a national shareholder rights litigation firm, reminds investors of a class action lawsuit against AbbVie Inc. (""AbbVie"" or ""the Company"") (NYSE: ABBV) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-12 11:39:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-to-showcase-oncology-portfolio-and-pipeline-during-the-2022-asco-and-eha-annual-congresses-301546304.html,AbbVie to Showcase Oncology Portfolio and Pipeline During the 2022 ASCO and EHA Annual Congresses,"AbbVie to Showcase Oncology Portfolio and Pipeline During the 2022 ASCO and EHA Annual Congresses
AbbVie will present 46 abstracts for six investigational and approved medicines across eight cancer types A five-year update from the CLL14 Phase 3 VENCLYXTO®/VENCLEXTA® (venetoclax) and obinutuzumab in previously untreated patients with chronic lymphocytic leukemia (CLL) will be presented at EHA Nine abstracts showing results from ongoing trials studying investigational epcoritamab will be presented at both meetings NORTH CHICAGO, Ill. , May 12, 2022 /PRNewswire/ -- AbbVie (NYSE: ABBV) will present 46 abstracts across eight types of cancer during the upcoming American Society of Clinical Oncology (ASCO) Annual Meeting (June 3-7) and the European Hematology Association (EHA) Congress (June 9-17)."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-12 13:07:00,newsfilecorp.com,https://www.newsfilecorp.com/release/123826/ABBV-LAWSUIT-The-Law-Offices-of-Vincent-Wong-Notify-Investors-of-a-Class-Action-Lawsuit-Involving-AbbVie-Inc?utm_source=snapi,ABBV LAWSUIT: The Law Offices of Vincent Wong Notify Investors of a Class Action Lawsuit Involving AbbVie Inc,"ABBV LAWSUIT: The Law Offices of Vincent Wong Notify Investors of a Class Action Lawsuit Involving AbbVie Inc
New York, New York--(Newsfile Corp. - May 12, 2022) - The Law Offices of Vincent Wong announce that a class action lawsuit has commenced in the on behalf of investors who purchased AbbVie Inc. (""AbbVie"") (NYSE: ABBV) between April 30, 2021 and August 31, 2021.If you suffered a loss, contact us at the link below. There is no cost or obligation to you.https://www.wongesq.com/pslra-1/abbvie-inc-loss-submission-form-2?prid=27180&wire=5."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-12 15:32:00,newsfilecorp.com,https://www.newsfilecorp.com/release/123854/AbbVie-Securities-Fraud-Class-Action-Lawsuit-Pending-Contact-Levi-Korsinsky-Before-June-6-2022-to-Discuss-Your-Rights-ABBV?utm_source=snapi,"AbbVie Securities Fraud Class Action Lawsuit Pending: Contact Levi & Korsinsky Before June 6, 2022 to Discuss Your Rights - ABBV","AbbVie Securities Fraud Class Action Lawsuit Pending: Contact Levi & Korsinsky Before June 6, 2022 to Discuss Your Rights - ABBV
New York, New York--(Newsfile Corp. - May 12, 2022) - Levi & Korsinsky, LLP notifies investors in AbbVie Inc. (""AbbVie"" or the ""Company"") (NYSE: ABBV) of a class action securities lawsuit.The lawsuit on behalf of AbbVie investors has been commenced in the the United States District Court for the Northern District of Illinois. Affected investors purchased or otherwise acquired certain AbbVie Inc. securities between April 30, 2021 and August 31, 2021. Follow the link below..."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-12 15:48:03,zacks.com,https://www.zacks.com/stock/news/1923567/abbvie-s-abbv-rinvoq-meets-crohn-s-disease-study-goals,AbbVie's (ABBV) Rinvoq Meets Crohn's Disease Study Goals,"AbbVie's (ABBV) Rinvoq Meets Crohn's Disease Study Goals
AbbVie's (ABBV) Rinvoq achieves statistical significance with its co-primary endpoints of clinical remission and endoscopic response in a late-stage study for Crohn's disease."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-13 05:52:00,fool.com,https://www.fool.com/investing/2022/05/13/3-dividend-stocks-you-can-buy-and-hold-for-decades/,3 Dividend Stocks You Can Buy and Hold for Decades,"3 Dividend Stocks You Can Buy and Hold for Decades
You can really think long term with these great dividend stocks."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-13 08:52:00,newsfilecorp.com,https://www.newsfilecorp.com/release/123612/ABBV-INVESTOR-REMINDER-Kessler-Topaz-Meltzer-Check-LLP-Announces-Deadline-in-Securities-Fraud-Class-Action-Lawsuit-Filed-Against-AbbVie-Inc.?utm_source=snapi,"ABBV INVESTOR REMINDER: Kessler Topaz Meltzer & Check, LLP Announces Deadline in Securities Fraud Class Action Lawsuit Filed Against AbbVie, Inc.","ABBV INVESTOR REMINDER: Kessler Topaz Meltzer & Check, LLP Announces Deadline in Securities Fraud Class Action Lawsuit Filed Against AbbVie, Inc.
Radnor, Pennsylvania--(Newsfile Corp. - May 13, 2022) - The law firm of Kessler Topaz Meltzer & Check, LLP (www.ktmc.com) informs investors that the firm has filed a securities class action lawsuit against AbbVie, Inc. (AbbVie) (NYSE: ABBV) on behalf of all persons and entities who purchased or otherwise acquired AbbVie securities between April 30, 2021, and August 31, 2021, inclusive (the ""Class Period""). CLICK HERE TO SUBMIT YOUR ABBVIE LOSSES. YOU CAN ALSO CLICK..."
ABBV,2022-04-29,2022-04-29,,2022-04-29,2022-04-29T09:00:00-04:00,0,2022-04-29,post,2022-05-13 15:54:00,newsfilecorp.com,https://www.newsfilecorp.com/release/124029/ROSEN-RESPECTED-INVESTOR-COUNSEL-Encourages-AbbVie-Inc.-Investors-With-Losses-Over-100K-to-Secure-Counsel-Before-Important-Deadline-in-Securities-Class-Action-ABBV?utm_source=snapi,"ROSEN, RESPECTED INVESTOR COUNSEL, Encourages AbbVie Inc. Investors With Losses Over $100K to Secure Counsel Before Important Deadline in Securities Class Action - ABBV","ROSEN, RESPECTED INVESTOR COUNSEL, Encourages AbbVie Inc. Investors With Losses Over $100K to Secure Counsel Before Important Deadline in Securities Class Action - ABBV
New York, New York--(Newsfile Corp. - May 13, 2022) - WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of AbbVie Inc. (NYSE: ABBV) between April 30, 2021 and August 31, 2021, inclusive (the ""Class Period""), of the important June 6, 2022 lead plaintiff deadline.SO WHAT: If you purchased AbbVie securities during the Class Period you may be entitled to compensation without payment of any out of pocket fees..."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-22 11:00:00,fool.com,https://www.fool.com/investing/2022/07/22/could-abbvie-stock-help-you-retire-a-millionaire/,Could AbbVie Stock Help You Retire a Millionaire?,"Could AbbVie Stock Help You Retire a Millionaire?
The healthcare company has been outperforming the S&P over the past decade by a wide margin."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-22 11:44:34,zacks.com,https://www.zacks.com/stock/news/1956464/abbvie-abbv-reports-next-week-wall-street-expects-earnings-growth,AbbVie (ABBV) Reports Next Week: Wall Street Expects Earnings Growth,"AbbVie (ABBV) Reports Next Week: Wall Street Expects Earnings Growth
AbbVie (ABBV) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-22 16:58:58,gurufocus.com,https://www.gurufocus.com/news/1833469/2ndquarter-earnings-results-could-impact-drug-company-shares,2nd-Quarter Earnings Results Could Impact Drug Company Shares,"2nd-Quarter Earnings Results Could Impact Drug Company Shares
The second-quarter earnings season is upon us, and the news coming out of several members of Big Pharma could potentially shake up their share prices. Beyond that, several unknowns could impact top-tier drug companies in the second half, including interest rates, federal drug pricing actions and scrutiny by the Federal Trade Commission."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-24 09:35:33,investorplace.com,https://investorplace.com/value-stocks-trading-at-a-discount/,7 Value Stocks Trading at a Massive Discount Right Now,"7 Value Stocks Trading at a Massive Discount Right Now
These value stocks trading at discount are trading at attractive valuations while their fundamentals continue to impress. The post 7 Value Stocks Trading at a Massive Discount Right Now appeared first on InvestorPlace."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-25 03:11:21,seekingalpha.com,https://seekingalpha.com/article/4525460-my-top-3-picks-2022-revisited-2-huge-winners-google-stock-falters,"My Top 3 Picks For 2022 Revisited: 2 Huge Winners, But Google Falters","My Top 3 Picks For 2022 Revisited: 2 Huge Winners, But Google Falters
It's time to revisit these top picks as we are more than halfway through a tumultuous 2022. AbbVie and VICI have vastly outperformed the market, but Alphabet is struggling."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-25 08:00:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-and-allergan-aesthetics-to-present-new-data-from-leading-neurotoxin-portfolio-at-toxins-2022-conference-301592023.html,AbbVie and Allergan Aesthetics to Present New Data from Leading Neurotoxin Portfolio at TOXINS 2022 Conference,"AbbVie and Allergan Aesthetics to Present New Data from Leading Neurotoxin Portfolio at TOXINS 2022 Conference
– Data analyses of onabotulinumtoxinA (BOTOX ® ) in adult patients with chronic migraine, cervical dystonia, overactive bladder, spasticity, and pediatric patients with neurogenic detrusor overactivity provide further insights on real-world utilization and long-term use – Study results on onabotulinumtoxinA (BOTOX® Cosmetic) in moderate to severe forehead lines, lateral canthal lines, and glabellar lines to be presented – Company to share advances in aesthetic medicine, including investigational results from a Phase 2b study in patients with masseter muscle hypertrophy NORTH CHICAGO, Ill. , July 25, 2022 /PRNewswire/ -- AbbVie (NYSE: ABBV) and Allergan Aesthetics announced today that more than 30 abstracts, including seven podium presentations, will be presented during the upcoming TOXINS 2022 Conference, July 27-30 in New Orleans."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-25 10:03:13,zacks.com,https://www.zacks.com/stock/news/1956988/here-is-what-to-know-beyond-why-abbvie-inc-abbv-is-a-trending-stock,Here is What to Know Beyond Why AbbVie Inc. (ABBV) is a Trending Stock,"Here is What to Know Beyond Why AbbVie Inc. (ABBV) is a Trending Stock
Recently, Zacks.com users have been paying close attention to AbbVie (ABBV). This makes it worthwhile to examine what the stock has in store."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-25 16:16:18,zacks.com,https://www.zacks.com/commentary/1957361/3-dividend-kings-suited-perfectly-for-income-investors,3 Dividend Kings Suited Perfectly for Income Investors,"3 Dividend Kings Suited Perfectly for Income Investors
Meeting the parameters to join the elite Dividend King group speaks volumes about these companies' well-established and thriving nature."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-26 02:00:00,prnewswire.com,https://www.prnewswire.com/news-releases/european-commission-approves-rinvoq-upadacitinib-for-the-treatment-of-adults-with-moderate-to-severe-ulcerative-colitis-301592997.html,European Commission Approves RINVOQ® (upadacitinib) for the Treatment of Adults With Moderate to Severe Ulcerative Colitis,"European Commission Approves RINVOQ® (upadacitinib) for the Treatment of Adults With Moderate to Severe Ulcerative Colitis
RINVOQ (upadacitinib) is now approved by the European Commission for the treatment of adult patients with moderately to severely active ulcerative colitis who have had an inadequate response, lost response or were intolerant to either conventional therapy or a biologic agent1 The approval is based on the results of three Phase 3 studies: two for induction and one for maintenance 1,2 In these clinical trials, RINVOQ achieved the primary endpoint of clinical remission (per Adapted Mayo Score) at week 8 in induction studies and week 52 in the maintenance study, and all secondary endpoints, including clinical response and mucosal healing 1,2 Safety results in ulcerative colitis were generally consistent with the known safety profile of RINVOQ, with no new important safety risks observed2,3-6 Ulcerative colitis is a chronic, immune-mediated inflammatory bowel disease (IBD) that can lead to substantial burden and often disability among patients. 7-9 At least 6.8 million people worldwide live with IBD, including ulcerative colitis10 The approval represents RINVOQ's fifth therapeutic indication in the EU NORTH CHICAGO, Ill."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-27 08:45:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-submits-regulatory-applications-to-fda-and-ema-for-upadacitinib-rinvoq-in-crohns-disease-301593950.html,AbbVie Submits Regulatory Applications to FDA and EMA for Upadacitinib (RINVOQ®) in Crohn's Disease,"AbbVie Submits Regulatory Applications to FDA and EMA for Upadacitinib (RINVOQ®) in Crohn's Disease
Submissions are supported by three Phase 3 clinical trials demonstrating upadacitinib achieved the co-primary endpoints of clinical remission and endoscopic response as induction and maintenance treatment1-4 Safety results were generally consistent with the known safety profile of upadacitinib, with no new safety risks observed1-8 Crohn's disease is a chronic, systemic disease that manifests as inflammation within the gastrointestinal tract, causing persistent diarrhea and abdominal pain9,10 NORTH CHICAGO, Ill. , July 27, 2022 /PRNewswire/ -- AbbVie (NYSE: ABBV) today announced that it has submitted applications for a new indication to the U.S. Food and Drug Administration (FDA) and European Medicines Agency (EMA) for upadacitinib (RINVOQ®, 45 mg [induction dose] and 15 mg and 30 mg [maintenance dose]) for the treatment of adult patients with moderately to severely active Crohn's disease.4,11 ""Crohn's disease can be debilitating and have a significant impact on a person's daily life,"" said Neil Gallagher, M.D."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-27 10:22:20,investorplace.com,https://investorplace.com/blue-chip-stocks-to-buy-on-the-dip/,7 Blue-Chip Stocks to Buy on the Dip,"7 Blue-Chip Stocks to Buy on the Dip
Let's first define the dip. The S&P 500 is currently down 17.83% year-to-date."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-27 18:18:00,reuters.com,https://www.reuters.com/business/healthcare-pharmaceuticals/abbvies-allergan-reaches-2-bln-opioid-lawsuit-settlement-bloomberg-news-2022-07-27/,AbbVie's Allergan reaches $2 billion opioid lawsuit settlement - Bloomberg News,"AbbVie's Allergan reaches $2 billion opioid lawsuit settlement - Bloomberg News
AbbVie Inc's unit Allergan has reached an agreement to pay over $2 billion to resolve thousands of lawsuits related to the marketing of its opioid painkiller, Bloomberg News reported on Wednesday, citing people familiar with the matter."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-27 18:34:14,zacks.com,https://www.zacks.com/stock/news/1959071/abbvie-q2-preview-can-shares-retain-their-strength,AbbVie Q2 Preview: Can Shares Retain Their Strength?,"AbbVie Q2 Preview: Can Shares Retain Their Strength?
There has been a surplus of buyers for AbbVie shares in 2022, with shares gaining a double-digit 15% and outperforming its Zacks Industry by a fair margin."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-28 08:41:03,marketbeat.com,https://www.marketbeat.com/originals/should-you-buy-abbvie-ahead-of-earnings/?SNAPI,Should You Buy AbbVie Ahead Of Earnings?,"Should You Buy AbbVie Ahead Of Earnings?
AbbVie (NYSE: ABBV) is due to announce its earnings over the next couple of days. Some investors are considering buying it in advance, but it is worth the investment?"
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-28 14:20:10,marijuanastocks.com,https://marijuanastocks.com/best-cannabis-stocks-to-buy-long-term-2-to-watch-before-august/,Best Cannabis Stocks To Buy Long Term? 2 To Watch Before August,"Best Cannabis Stocks To Buy Long Term? 2 To Watch Before August
Are These Good Long Term Investments Into Cannabis? The post Best Cannabis Stocks To Buy Long Term? 2 To Watch Before August appeared first on Marijuana Stocks | Cannabis Investments and News. Roots of a Budding Industry.™."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-29 07:41:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-reports-second-quarter-2022-financial-results-301596053.html,AbbVie Reports Second-Quarter 2022 Financial Results,"AbbVie Reports Second-Quarter 2022 Financial Results
Reports Second-Quarter Diluted EPS of $0.51 on a GAAP Basis, an Increase of 21.4 Percent; Adjusted Diluted EPS of $3.37, an Increase of 11.2 Percent; These Results Include an Unfavorable Impact of $0.14 Per Share related to Acquired IPR&D and Milestones Expense 1  Delivers Second-Quarter Net Revenues of $14.583 Billion, an Increase of 4.5 Percent on a Reported Basis and 6.1 Percent Operationally  Second-Quarter Global Net Revenues from the Immunology Portfolio Were $7.207 Billion, an Increase of 17.8 Percent on a Reported Basis, or 19.2 Percent on an Operational Basis; U.S. Humira Net Revenues Were $4.664 Billion, an Increase of 9.6 Percent; Internationally, Humira Net Revenues Were $699 Million, a Decrease of 13.8 Percent on a Reported Basis, or 7.3 Percent on an Operational Basis, Due to Biosimilar Competition; Global Skyrizi Net Revenues Were $1.252 Billion; Global Rinvoq Net Revenues Were $592 Million; Combined Global Skyrizi and Rinvoq Net Revenues Were $1.844 Billion   Second-Quarter Global Net Revenues from the Hematologic Oncology Portfolio Were $1.650 Billion, a Decrease of 9.1 Percent on a Reported Basis, or 7.9 Percent on an Operational Basis; Global Imbruvica Net Revenues Were $1.145 Billion, a Decrease of 17.1 Percent, with U.S. Net Revenues of $862 Million and International Profit Sharing of $283 Million; Global Venclexta Net Revenues Were $505 Million   Second-Quarter Global Net Revenues from the Neuroscience Portfolio Were $1.658 Billion, an Increase of 13.7 Percent on a Reported Basis, or 15.2 Percent on an Operational Basis; Global Botox Therapeutic Net Revenues Were $678 Million; Vraylar Net Revenues Were $492 Million   Second-Quarter Global Net Revenues from the Aesthetics Portfolio Were $1.371 Billion, a Decrease of 4.4 Percent on a Reported Basis, or 2.1 Percent on an Operational Basis; Global Botox Cosmetic Net Revenues Were $695 Million; Global Juvederm Net Revenues Were $344 Million, Unfavorably Impacted by COVID-19 Restrictions in China and Suspension of Aesthetics Operations in Russia   Confirms 2022 Adjusted Diluted EPS Guidance Range of $13.78 - $13.98, which Includes an Unfavorable Impact of $0.23 Per Share Related to Acquired IPR&D and Milestones Expense Incurred Year-To-Date Through the Second Quarter 2022 NORTH CHICAGO, Ill., July 29, 2022 /PRNewswire/ -- AbbVie (NYSE:ABBV) announced financial results for the second quarter ended June 30, 2022."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-29 08:17:47,marketwatch.com,https://www.marketwatch.com/story/abbvie-reports-an-increase-in-second-quarter-revenue-led-by-sales-of-humira-2022-07-29,"AbbVie reports an increase in second-quarter revenue, led by sales of Humira","AbbVie reports an increase in second-quarter revenue, led by sales of Humira
Shares of AbbVie Inc. ABBV, -0.93% were down 1.3% in premarket trading on Friday though the company met earnings and revenue expectations for the second quarter of the year. AbbVie had earnings of $924 million, or 51 cents per share, in the second quarter of this year, compared with $766 million, or 42 cents per share, in the same quarter a year ago."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,pre,2022-07-29 08:57:50,investors.com,https://www.investors.com/news/technology/abbvie-stock-abbv-earnings-q2-2022/,"AbbVie Ekes Out Narrow Second-Quarter Beat, Confirms 2022 Outlook","AbbVie Ekes Out Narrow Second-Quarter Beat, Confirms 2022 Outlook
AbbVie narrowly topped second-quarter expectations Friday and reaffirmed its earnings outlook. But AbbVie stock fell early."
ABBV,2022-07-29,2022-07-29,,2022-07-29,2022-07-29T09:00:00-04:00,0,2022-07-29,post,2022-07-29 11:39:24,investorplace.com,https://investorplace.com/2022/07/abbv-stock-slips-as-abbvie-faces-opioid-lawsuits/,ABBV Stock Slips as AbbVie Faces Opioid Lawsuits,"ABBV Stock Slips as AbbVie Faces Opioid Lawsuits
AbbVie (NYSE: ABBV ) recently published the company's second-quarter 2022 financial data. The results weren't very different from what Wall Street's analysts had expected."
