y_type,window,feature,corr,abs_corr
ret_pct,p0_p10,gro_growthEBITDA,0.025,0.025
ret_pct,p0_p10,gro_growthOperatingIncome,-0.103,0.103
ret_pct,p0_p10,gro_growthIncomeBeforeTax,-0.064,0.064
ret_pct,p0_p10,gro_growthIncomeTaxExpense,0.033,0.033
ret_pct,p0_p10,gro_growthNetIncome,-0.013,0.013
ret_pct,p0_p10,gro_growthEPS,-0.001,0.001
ret_pct,p0_p10,gro_growthEPSDiluted,-0.001,0.001
ret_pct,p0_p10,gro_growthWeightedAverageShsOut,-0.008,0.008
ret_pct,p0_p10,gro_growthWeightedAverageShsOutDil,0.062,0.062
ret_pct,p0_p10,gro_growthEBIT,-0.123,0.123
ret_pct,p0_p10,gro_growthNonOperatingIncomeExcludingInterest,-0.02,0.02
ret_pct,p0_p10,gro_growthNetInterestIncome,0.009,0.009
ret_pct,p0_p10,gro_growthTotalOtherIncomeExpensesNet,0.01,0.01
ret_pct,p0_p10,gro_growthNetIncomeFromContinuingOperations,-0.012,0.012
ret_pct,p0_p10,gro_growthOtherAdjustmentsToNetIncome,-0.044,0.044
ret_pct,p0_p10,gro_growthNetIncomeDeductions,-0.061,0.061
ret_pct,p0_p10,est_revenueLow,-0.072,0.072
ret_pct,p0_p10,est_revenueHigh,-0.071,0.071
ret_pct,p0_p10,est_revenueAvg,-0.072,0.072
ret_pct,p0_p10,est_ebitdaLow,-0.053,0.053
ret_pct,p0_p10,est_ebitdaHigh,-0.063,0.063
ret_pct,p0_p10,est_ebitdaAvg,-0.059,0.059
ret_pct,p0_p10,est_ebitLow,-0.072,0.072
ret_pct,p0_p10,est_ebitHigh,-0.074,0.074
ret_pct,p0_p10,est_ebitAvg,-0.074,0.074
ret_pct,p0_p10,est_netIncomeLow,-0.083,0.083
ret_pct,p0_p10,est_netIncomeHigh,-0.085,0.085
ret_pct,p0_p10,est_netIncomeAvg,-0.085,0.085
ret_pct,p0_p10,est_sgaExpenseLow,-0.077,0.077
ret_pct,p0_p10,est_sgaExpenseHigh,-0.086,0.086
ret_pct,p0_p10,est_sgaExpenseAvg,-0.082,0.082
ret_pct,p0_p10,est_epsAvg,-0.006,0.006
ret_pct,p0_p10,est_epsHigh,0.007,0.007
ret_pct,p0_p10,est_epsLow,-0.014,0.014
ret_pct,p0_p10,est_numAnalystsRevenue,0.057,0.057
ret_pct,p0_p10,est_numAnalystsEps,0.064,0.064
ret_pct,p0_p5,px_-5,-0.026,0.026
ret_pct,p0_p5,px_-1,-0.031,0.031
ret_pct,p0_p5,px_+0,-0.023,0.023
ret_pct,p0_p5,px_+1,-0.009,0.009
ret_pct,p0_p5,px_+5,0.032,0.032
ret_pct,p0_p5,px_+10,0.034,0.034
ret_pct,p0_p5,logpct_m5_p5,0.599,0.599
ret_pct,p0_p5,logpct_m1_p1,0.254,0.254
ret_pct,p0_p5,logpct_p0_p1,0.552,0.552
ret_pct,p0_p5,logpct_p0_p5,0.998,0.998
ret_pct,p0_p5,logpct_p0_p10,0.716,0.716
ret_pct,p0_p5,sur_quarter_rank,0.025,0.025
ret_pct,p0_p5,sur_actual_revenue,-0.099,0.099
ret_pct,p0_p5,sur_actual_ebitda,-0.095,0.095
ret_pct,p0_p5,sur_actual_ebit,-0.112,0.112
ret_pct,p0_p5,sur_actual_netIncome,-0.112,0.112
ret_pct,p0_p5,sur_actual_eps,-0.018,0.018
ret_pct,p0_p5,sur_est_revenue,-0.099,0.099
ret_pct,p0_p5,sur_est_ebitda,-0.089,0.089
ret_pct,p0_p5,sur_est_ebit,-0.111,0.111
ret_pct,p0_p5,sur_est_netIncome,-0.113,0.113
ret_pct,p0_p5,sur_est_eps,-0.004,0.004
ret_pct,p0_p5,sur_surprise_revenue,-0.023,0.023
ret_pct,p0_p5,sur_surprise_revenue_pct,-0.008,0.008
ret_pct,p0_p5,sur_surprise_ebitda,-0.004,0.004
ret_pct,p0_p5,sur_surprise_ebitda_pct,0.028,0.028
ret_pct,p0_p5,sur_surprise_ebit,-0.036,0.036
ret_pct,p0_p5,sur_surprise_ebit_pct,0.007,0.007
ret_pct,p0_p5,sur_surprise_netIncome,0.037,0.037
ret_pct,p0_p5,sur_surprise_netIncome_pct,-0.013,0.013
ret_pct,p0_p5,sur_surprise_eps,-0.028,0.028
ret_pct,p0_p5,sur_surprise_eps_pct,-0.113,0.113
ret_pct,p0_p5,gro_fiscalYear,-0.003,0.003
ret_pct,p0_p5,gro_growthRevenue,0.064,0.064
ret_pct,p0_p5,gro_growthCostOfRevenue,0.008,0.008
ret_pct,p0_p5,gro_growthGrossProfit,0.067,0.067
ret_pct,p0_p5,gro_growthGrossProfitRatio,0.064,0.064
ret_pct,p0_p5,gro_growthResearchAndDevelopmentExpenses,-0.04,0.04
ret_pct,p0_p5,gro_growthGeneralAndAdministrativeExpenses,-0.004,0.004
ret_pct,p0_p5,gro_growthSellingAndMarketingExpenses,-0.049,0.049
ret_pct,p0_p5,gro_growthOtherExpenses,-0.059,0.059
ret_pct,p0_p5,gro_growthOperatingExpenses,-0.07,0.07
ret_pct,p0_p5,gro_growthCostAndExpenses,-0.048,0.048
ret_pct,p0_p5,gro_growthInterestIncome,-0.026,0.026
ret_pct,p0_p5,gro_growthInterestExpense,-0.072,0.072
ret_pct,p0_p5,gro_growthDepreciationAndAmortization,-0.014,0.014
ret_pct,p0_p5,gro_growthEBITDA,0.051,0.051
ret_pct,p0_p5,gro_growthOperatingIncome,-0.068,0.068
ret_pct,p0_p5,gro_growthIncomeBeforeTax,-0.041,0.041
ret_pct,p0_p5,gro_growthIncomeTaxExpense,0.073,0.073
ret_pct,p0_p5,gro_growthNetIncome,0.038,0.038
ret_pct,p0_p5,gro_growthEPS,0.032,0.032
ret_pct,p0_p5,gro_growthEPSDiluted,0.032,0.032
ret_pct,p0_p5,gro_growthWeightedAverageShsOut,-0.035,0.035
ret_pct,p0_p5,gro_growthWeightedAverageShsOutDil,0.048,0.048
ret_pct,p0_p5,gro_growthEBIT,-0.104,0.104
ret_pct,p0_p5,gro_growthNonOperatingIncomeExcludingInterest,-0.002,0.002
ret_pct,p0_p5,gro_growthNetInterestIncome,0.039,0.039
ret_pct,p0_p5,gro_growthTotalOtherIncomeExpensesNet,0.006,0.006
ret_pct,p0_p5,gro_growthNetIncomeFromContinuingOperations,0.034,0.034
ret_pct,p0_p5,gro_growthOtherAdjustmentsToNetIncome,-0.036,0.036
ret_pct,p0_p5,gro_growthNetIncomeDeductions,-0.078,0.078
ret_pct,p0_p5,est_revenueLow,-0.099,0.099
ret_pct,p0_p5,est_revenueHigh,-0.098,0.098
ret_pct,p0_p5,est_revenueAvg,-0.099,0.099
ret_pct,p0_p5,est_ebitdaLow,-0.09,0.09
ret_pct,p0_p5,est_ebitdaHigh,-0.087,0.087
ret_pct,p0_p5,est_ebitdaAvg,-0.089,0.089
ret_pct,p0_p5,est_ebitLow,-0.115,0.115
ret_pct,p0_p5,est_ebitHigh,-0.106,0.106
ret_pct,p0_p5,est_ebitAvg,-0.111,0.111
ret_pct,p0_p5,est_netIncomeLow,-0.121,0.121
ret_pct,p0_p5,est_netIncomeHigh,-0.108,0.108
ret_pct,p0_p5,est_netIncomeAvg,-0.113,0.113
ret_pct,p0_p5,est_sgaExpenseLow,-0.08,0.08
ret_pct,p0_p5,est_sgaExpenseHigh,-0.083,0.083
ret_pct,p0_p5,est_sgaExpenseAvg,-0.082,0.082
ret_pct,p0_p5,est_epsAvg,-0.004,0.004
ret_pct,p0_p5,est_epsHigh,0.003,0.003
ret_pct,p0_p5,est_epsLow,-0.009,0.009
ret_pct,p0_p5,est_numAnalystsRevenue,0.008,0.008
ret_pct,p0_p5,est_numAnalystsEps,-0.009,0.009
